"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=canis"
"Access Time","Thu 2017-02-02 20:44:42 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","canis"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.00192"
"Records Found","724"
"Records Returned","724"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"443582","occ","","","43689","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","11465"
"443685","occ","","","43699","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","11465"
"443733","occ","","","43702","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","Late Pleistocene","0.781","0.0117","11465"
"447654","occ","","","44090","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","11572"
"447692","occ","","","44091","Canis lupus","species","44860","","Canis lupus","species","44860","Pleistocene","","2.588","0.0117","11575"
"448605","occ","","","44145","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","11584"
"448612","occ","","","44146","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","11585"
"448613","occ","12564","","44146","Canis cf. falconeri","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","13155"
"450382","occ","","","44231","Canis sp.","genus","41198","","Canis","genus","41198","Pliocene","Pleistocene","5.333","0.0117","12548"
"474708","occ","","","47099","Canis aff. etruscus","species","41198","species not entered","Canis","genus","41198","MN 16","","3.2","2.588","12548"
"474731","occ","","","47100","Canis aff. etruscus","species","41198","species not entered","Canis","genus","41198","MN 16","","3.2","2.588","12548"
"478751","occ","","","47624","Canis sp.","genus","41198","","Canis","genus","41198","MN 17","","2.588","1.806","12548"
"479837","occ","","","47828","Canis sp.","genus","41198","","Canis","genus","41198","Early Pleistocene","","2.588","0.781","12802"
"479850","occ","","","47829","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","12802"
"479879","occ","","","47831","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","13065"
"485282","occ","","","48587","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","12964"
"485373","occ","","","48580","Canis sp.","genus","41198","","Canis","genus","41198","Early Pleistocene","","2.588","0.781","12964"
"487322","occ","","","48889","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","12802"
"487335","occ","","","48890","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","13053"
"487387","occ","","","48893","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","12802"
"487400","occ","","","48908","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","12802"
"487408","occ","","","48910","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","12802"
"487415","occ","","","48911","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","13054"
"488520","occ","","","49089","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","13054"
"488560","occ","","","49093","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","13054"
"488561","occ","","","49093","Canis sp.","genus","41198","","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","13054"
"488605","occ","","","49094","Canis sp.","genus","41198","","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","13054"
"489315","occ","","","49240","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Pliocene","Pleistocene","5.333","0.0117","13150"
"489316","occ","","","49240","Canis arnensis","species","41198","species not entered","Canis","genus","41198","Pliocene","Pleistocene","5.333","0.0117","13150"
"489370","occ","","","49254","Canis etruscus","species","41198","species not entered","Canis","genus","41198","MN 17","","2.588","1.806","13155"
"489577","occ","","","48981","Canis sp.","genus","41198","","Canis","genus","41198","Early Pleistocene","","2.588","0.781","13167"
"489590","occ","","","49239","Canis arnensis","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","Middle Pleistocene","2.588","0.126","13155"
"489591","occ","","","49239","Canis cf. falconeri","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","Middle Pleistocene","2.588","0.126","13155"
"489961","occ","","","49414","Canis aff. etruscus","species","41198","species not entered","Canis","genus","41198","MN 17","","2.588","1.806","13151"
"493158","occ","","","49814","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","13378"
"493203","occ","","","49816","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","13380"
"494704","occ","","","49999","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","13430"
"497012","occ","","","50196","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","9643"
"497081","occ","","","50198","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","9643"
"497120","occ","","","50199","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","9643"
"497444","occ","","","50242","Canis lupus","species","44860","","Canis lupus","species","44860","Pleistocene","","2.588","0.0117","9643"
"497510","occ","","","50249","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","9643"
"497635","occ","","","50258","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","9643"
"497636","occ","","","50258","Canis sp.","genus","41198","","Canis","genus","41198","Middle Pleistocene","","0.781","0.126","9643"
"497675","occ","","","50259","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","9643"
"497772","occ","","","50274","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","8651"
"498800","occ","","","50466","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","Middle Pleistocene","2.588","0.126","13532"
"498812","occ","13073","","50342","Canis lupus","species","44860","","Canis lupus","species","44860","Early Pleistocene","","2.588","0.781","13519"
"501588","occ","","","50910","""Canis"" sp.","genus","41198","","Canis","genus","41198","MN 14","","4.9","4.2","13592"
"501606","occ","","","50913","""Canis"" sp.","genus","41198","","Canis","genus","41198","MN 14","","4.9","4.2","13592"
"501620","occ","","","50915","""Canis"" sp.","genus","41198","","Canis","genus","41198","MN 14","MN 15","4.9","3.2","13592"
"501624","occ","","","50917","""Canis"" sp.","genus","41198","","Canis","genus","41198","MN 15","","4.2","3.2","13592"
"501760","occ","","","50935","""Canis"" odessanus","species","41198","species not entered","Canis","genus","41198","MN 15","","4.2","3.2","13592"
"501806","occ","","","50940","""Canis"" odessanus","species","41198","species not entered","Canis","genus","41198","MN 15","","4.2","3.2","13592"
"501828","occ","","","50943","""Canis"" odessanus","species","41198","species not entered","Canis","genus","41198","MN 15","MN 16","4.2","2.588","13592"
"501850","occ","","","50945","""Canis"" sp.","genus","41198","","Canis","genus","41198","MN 14","","4.9","4.2","13592"
"501851","occ","","","50946","""Canis"" sp.","genus","41198","","Canis","genus","41198","MN 14","","4.9","4.2","13592"
"502021","occ","","","48093","Canis sp.","genus","41198","","Canis","genus","41198","Gelasian","","2.588","1.806","13613"
"502572","occ","","","51100","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","13623"
"508671","occ","","","51684","Canis sp.","genus","41198","","Canis","genus","41198","Pliocene","Pleistocene","5.333","0.0117","13759"
"510967","occ","","","51778","Canis sp.","genus","41198","","Canis","genus","41198","Early Pleistocene","","2.588","0.781","13786"
"536650","occ","","","55533","Canis lupus","species","44860","","Canis lupus","species","44860","Holocene","","0.0117","0","14999"
"562951","occ","","","58809","Canis ex gr. etruscus","species","41198","species not entered","Canis","genus","41198","Pliocene","Pleistocene","5.333","0.0117","16685"
"565629","occ","","","59150","Canis lupus","species","44860","","Canis lupus","species","44860","Holocene","","0.0117","0","16894"
"583571","occ","","","21695","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Pleistocene","","2.588","0.0117","17685"
"596010","occ","","","63150","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","18185"
"597517","occ","","","63338","Pseudalopex aff. gymnocercus","species","83739","","Pseudalopex gymnocercus","species","83739","Holocene","","0.0117","0","23893"
"598097","occ","","","63335","Pseudalopex sp.","genus","83738","obsolete variant of","Canis (Pseudalopex)","subgenus","83738","Middle Pleistocene","","0.781","0.126","17632"
"598333","occ","","","63427","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","18245"
"598370","occ","","","63429","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","Holocene","0.126","0","18245"
"610349","occ","","","65405","Canis dirus","species","44837","","Canis dirus","species","44837","Pleistocene","","2.588","0.0117","18853"
"623887","occ","","","20495","Canis dirus","species","44837","","Canis dirus","species","44837","Rancholabrean","","0.3","0.012","19165"
"648831","occ","","","70118","aff. Canis sp.","genus","41198","","Canis","genus","41198","Early Pleistocene","Middle Pleistocene","2.588","0.126","23537"
"654796","occ","","","70673","Canis dirus","species","44837","","Canis dirus","species","44837","Early Pleistocene","","2.588","0.781","19694"
"654798","occ","","","70673","Pseudalopex gymnocercus","species","83739","","Pseudalopex gymnocercus","species","83739","Early Pleistocene","","2.588","0.781","19694"
"654894","occ","","","70704","Pseudalopex sp.","genus","83738","obsolete variant of","Canis (Pseudalopex)","subgenus","83738","Middle Pleistocene","","0.781","0.126","19694"
"658992","occ","","","71060","Canis variabilis","species","44887","subjective synonym of","Canis lupus","species","44860","Early Pleistocene","","2.588","0.781","23807"
"661478","occ","","","71263","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","Holocene","0.126","0","24053"
"661593","occ","","","71277","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","23923"
"661651","occ","","","71286","Pseudalopex gymnocercus","species","83739","","Pseudalopex gymnocercus","species","83739","Lujanian","","0.781","0.012","24012"
"661802","occ","","","71303","Pseudalopex gymnocercus","species","83739","","Pseudalopex gymnocercus","species","83739","Lujanian","","0.781","0.012","24010"
"661803","occ","","","71303","Pseudalopex griseus","species","83738","species not entered","Canis (Pseudalopex)","subgenus","83738","Lujanian","","0.781","0.012","24010"
"661848","occ","","","71304","Canis sp.","genus","41198","","Canis","genus","41198","Pleistocene","","2.588","0.0117","24008"
"661877","occ","","","71308","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","24035"
"661974","occ","","","71316","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","23892"
"662059","occ","","","71329","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","24000"
"662170","occ","","","71338","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","24013"
"662188","occ","","","71342","Pseudalopex sp.","genus","83738","obsolete variant of","Canis (Pseudalopex)","subgenus","83738","Late Pleistocene","","0.126","0.0117","24013"
"662193","occ","","","71343","Canis sp.","genus","41198","","Canis","genus","41198","Holocene","","0.0117","0","24013"
"662216","occ","","","71345","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","24078"
"662240","occ","21913","","71346","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","2195"
"662251","occ","","","71346","Pseudalopex sp.","genus","83738","obsolete variant of","Canis (Pseudalopex)","subgenus","83738","Late Pleistocene","","0.126","0.0117","24009"
"662312","occ","","","71349","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","24088"
"683956","occ","","","73752","Canis cf. latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","2588"
"683957","occ","","","73752","Canis cf. dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","2588"
"684223","occ","","","73761","Canis lupus","species","44860","","Canis lupus","species","44860","Middle Pleistocene","","0.781","0.126","24726"
"685639","occ","","","73845","Canis avus","species","41198","species not entered","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","24073"
"689842","occ","","","74141","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","24884"
"690439","occ","","","74240","Aenocyon ayersi ?","species","43788","subjective synonym of","Canis dirus","species","44837","Pleistocene","","2.588","0.0117","24936"
"691250","occ","","","74474","Canis latrans","species","44854","","Canis latrans","species","44854","Holocene","","0.0117","0","1326"
"696742","occ","","","74953","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","25288"
"699340","occ","","","56733","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Early Pleistocene","","2.588","0.781","25340"
"709222","occ","","","75995","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","25717"
"709947","occ","","","76059","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","25748"
"709948","occ","","","76059","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","25748"
"713685","occ","","","76530","Canis aff. lupus","species","44860","","Canis lupus","species","44860","Late Pliocene","","3.6","2.588","24838"
"713686","occ","","","76530","Canis sp.","genus","41198","","Canis","genus","41198","Late Pliocene","","3.6","2.588","24838"
"713731","occ","","","50943","Canis sp.","genus","41198","","Canis","genus","41198","MN 15","MN 16","4.2","2.588","24838"
"724188","occ","","","77773","Canis sp.","genus","41198","","Canis","genus","41198","Gelasian","Early Pleistocene","2.588","0.781","26265"
"724191","occ","","","77773","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Gelasian","Early Pleistocene","2.588","0.781","26265"
"724197","occ","","","77773","Canis falconeri","species","41198","species not entered","Canis","genus","41198","Gelasian","Early Pleistocene","2.588","0.781","26265"
"732488","occ","","","63515","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","26437"
"740001","occ","","","79548","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","26697"
"740235","occ","","","79581","Aenocyon dirus","species","43789","recombined as","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","26708"
"740244","occ","","","79582","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","26708"
"740260","occ","","","79584","Canis latrans","species","44854","","Canis latrans","species","44854","Holocene","","0.0117","0","26708"
"740510","occ","","","79630","Aenocyon cf. dirus","species","43789","recombined as","Canis dirus","species","44837","Pleistocene","","2.588","0.0117","26738"
"740511","occ","","","79630","Canis ochropus ?","species","44870","subjective synonym of","Canis latrans","species","44854","Pleistocene","","2.588","0.0117","26738"
"740568","occ","","","79632","Aenocyon sp.","genus","43787","subjective synonym of","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","26749"
"740981","occ","","","79683","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","26776"
"740982","occ","","","79683","Canis cf. dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","26776"
"745056","occ","","","79918","Canis dirus","species","44837","","Canis dirus","species","44837","Rancholabrean","","0.3","0.012","26822"
"745057","occ","","","79757","Canis dirus","species","44837","","Canis dirus","species","44837","Rancholabrean","","0.3","0.012","26822"
"745058","occ","22618","","79919","Canis armbrusteri","species","44827","","Canis armbrusteri","species","44827","Irvingtonian","","1.8","0.3","31468"
"776506","occ","","","83304","Canis aureus","species","104156","","Canis aureus","species","104156","Holocene","","0.0117","0","27974"
"781878","occ","","","84181","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","28213"
"788394","occ","","","85159","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","28655"
"789151","occ","","","85314","Canis dirus","species","44837","","Canis dirus","species","44837","Rancholabrean","","0.3","0.012","28773"
"798179","occ","","","86852","Canis rufus","species","44879","","Canis rufus","species","44879","Pleistocene","","2.588","0.0117","29235"
"819173","occ","","","90036","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","30172"
"819521","occ","","","90070","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","30193"
"834584","occ","","","92732","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","31261"
"835238","occ","","","92733","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","31261"
"836034","occ","","","92787","Canis variabilis","species","44887","subjective synonym of","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31309"
"838769","occ","","","93103","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","3185"
"838770","occ","","","93103","Aenocyon cf. dirus","species","43789","recombined as","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","3185"
"839053","occ","","","93141","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31472"
"839054","occ","","","93141","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31472"
"839964","occ","22635","","93181","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","3553"
"839965","occ","","","93181","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31486"
"839986","occ","","","93181","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","3553"
"840114","occ","","","93182","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31487"
"840115","occ","","","93182","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31487"
"841210","occ","","","93251","Canis cf. dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","31525"
"841211","occ","","","93251","Canis cf. occidentalis","species","44869","subjective synonym of","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31525"
"841212","occ","","","93251","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31525"
"841247","occ","","","93257","Canis dirus","species","44837","","Canis dirus","species","44837","Pleistocene","","2.588","0.0117","31531"
"841279","occ","","","93259","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","31532"
"841442","occ","","","93281","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31547"
"841443","occ","","","93281","Canis microdon","species","44864","subjective synonym of","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31547"
"841444","occ","","","93281","Canis nubilus","species","44868","subjective synonym of","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31547"
"841539","occ","","","93277","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31561"
"841709","occ","","","93326","Canis cf. latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","Holocene","0.126","0","31567"
"841710","occ","","","93326","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","Holocene","0.126","0","31567"
"841734","occ","","","93329","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31573"
"841748","occ","","","93333","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31579"
"841749","occ","","","93333","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","31579"
"841784","occ","","","93345","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","Holocene","0.126","0","31584"
"841978","occ","","","93376","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","Holocene","0.126","0","31597"
"841995","occ","","","93379","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31599"
"841996","occ","","","93379","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","31599"
"842525","occ","","","93527","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","31646"
"842581","occ","","","93528","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","31647"
"847926","occ","","","94328","Canis lupus","species","44860","","Canis lupus","species","44860","Early Pleistocene","Late Pleistocene","2.588","0.0117","32076"
"847940","occ","","","94331","Canis sp.","genus","41198","","Canis","genus","41198","Middle Pleistocene","Late Pleistocene","0.781","0.0117","32076"
"872393","occ","","","96683","Canis sp.","genus","41198","","Canis","genus","41198","Quaternary","","2.588","0","32942"
"872661","occ","","","96713","Canis sp.","genus","41198","","Canis","genus","41198","Neogene","","23.03","2.588","32997"
"872761","occ","","","96741","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Pliocene","","5.333","2.588","32997"
"874990","occ","","","96973","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Holocene","","0.0117","0","33119"
"875018","occ","","","96974","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Late Pleistocene","","0.126","0.0117","33119"
"906500","occ","","","101897","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","34644"
"906526","occ","","","101898","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","34644"
"906585","occ","","","101899","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","34644"
"915284","occ","","","103991","Canis cf. dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","35027"
"915704","occ","","","104758","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","34884"
"915925","occ","","","104797","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","35005"
"919198","occ","","","104034","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","Holocene","0.126","0","1461"
"919339","occ","","","104664","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","1461"
"919340","occ","","","104664","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","1461"
"919358","occ","","","104667","n. gen. Pachycyon n. sp. robustus","species","231605","subjective synonym of","Canis familiaris","species","104153","Holocene","","0.0117","0","41131"
"919359","occ","","","104668","Canis sp.","genus","41198","","Canis","genus","41198","Pleistocene","","2.588","0.0117","1461"
"919450","occ","","","104675","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","1461"
"919493","occ","","","104680","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","Holocene","0.126","0","1461"
"919540","occ","","","104689","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","Holocene","0.126","0","1461"
"934378","occ","","","82258","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","35381"
"935492","occ","","","82530","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","35842"
"938097","occ","","","102954","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","Holocene","0.126","0","35949"
"970676","occ","","","21709","cf. Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Late Pleistocene","","0.126","0.0117","37298"
"970705","occ","","","59167","Canis sp.","genus","41198","","Canis","genus","41198","Messinian","Piacenzian","7.246","2.588","37298"
"970759","occ","","","21711","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Pleistocene","Holocene","2.588","0","37298"
"970808","occ","","","21931","Canis cf. mesomelas","species","232943","","Canis mesomelas","species","232943","Pleistocene","","2.588","0.0117","37298"
"970821","occ","","","115167","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Late Pleistocene","","0.126","0.0117","37301"
"970822","occ","","","115167","Canis sp.","genus","41198","","Canis","genus","41198","Late Pleistocene","","0.126","0.0117","37301"
"970910","occ","","","115184","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Late Pleistocene","","0.126","0.0117","37303"
"970959","occ","","","115188","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Middle Pleistocene","","0.781","0.126","37305"
"971090","occ","","","115205","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Pleistocene","","2.588","0.0117","37314"
"973715","occ","","","93828","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","37407"
"1003082","occ","","","122115","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","38884"
"1006780","occ","","","32904","Canis sp.","genus","41198","","Canis","genus","41198","Holocene","","0.0117","0","39115"
"1028841","occ","","","93332","Canis cf. latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","40141"
"1028842","occ","","","93332","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","40141"
"1028864","occ","","","20302","Canis sp.","genus","41198","","Canis","genus","41198","Irvingtonian","","1.8","0.3","39868"
"1033798","occ","","","93332","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","40654"
"1033799","occ","","","93332","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","40654"
"1034153","occ","","","20302","Canis n. sp. armbrusteri","species","44827","","Canis armbrusteri","species","44827","Irvingtonian","","1.8","0.3","39868"
"1034197","occ","","","20302","Canis cf. priscolatrans","species","44877","subjective synonym of","Canis rufus","species","44879","Irvingtonian","","1.8","0.3","41080"
"1106774","occ","","","115191","Canis mesomelas","species","232943","","Canis mesomelas","species","232943","Pleistocene","","2.588","0.0117","45190"
"1118503","occ","","","142016","Canis proplatensis","species","264379","","Canis proplatensis","species","264379","Early Pleistocene","","2.588","0.781","46109"
"1137413","occ","","","144976","Canis cf. dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","46836"
"1140905","occ","","","145366","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","46993"
"1142035","occ","","","145500","Canis sp.","genus","41198","","Canis","genus","41198","Lujanian","","0.781","0.012","46859"
"1142036","occ","","","145500","Pseudalopex sp.","genus","83738","obsolete variant of","Canis (Pseudalopex)","subgenus","83738","Lujanian","","0.781","0.012","46859"
"1149282","occ","","","146602","Pseudalopex (Dusicyon) sp.","subgenus","83738","obsolete variant of","Canis (Pseudalopex)","subgenus","83738","Pleistocene","","2.588","0.0117","46859"
"1185081","occ","","","152904","Canis armbrusteri","species","44827","","Canis armbrusteri","species","44827","Pleistocene","","2.588","0.0117","49269"
"1186496","occ","","","150336","Canis dirus","species","44837","","Canis dirus","species","44837","Rancholabrean","","0.3","0.012","48793"
"1186497","occ","","","150336","Canis occidentalis","species","44869","subjective synonym of","Canis lupus","species","44860","Rancholabrean","","0.3","0.012","48793"
"1186498","occ","","","150336","Canis milleri","species","44865","subjective synonym of","Canis lupus","species","44860","Rancholabrean","","0.3","0.012","48793"
"1186499","occ","","","150336","Canis ochropus","species","44870","subjective synonym of","Canis latrans","species","44854","Rancholabrean","","0.3","0.012","48793"
"1186500","occ","","","150336","Canis andersoni","species","44826","subjective synonym of","Canis latrans","species","44854","Rancholabrean","","0.3","0.012","48793"
